Offense Type,Premise,BlockRange,StreetName,Type
Aggravated Assault,"Vacant Single Occ Resd(House,Townhs,Dplex)",7000-7099,INWOOD PARK DR,-
Burglary,Rental Storage Facility,5800-5899,N HOUSTON ROSSLYN RD,RD
Theft,Convenience Store,6000-6099,ANTOINE,DR
Burglary,Residence or House,3400-3499,ABINGER LN,-
Robbery,Other Parking Lot,5600-5699,TIDWELL,RD
Burglary,Miscellaneous Business (Non-Specific),5800-5899,ANTOINE,DR
Theft,Apartment Parking Lot,200-299,FICHTER,ST
Robbery,Convenience Store,6300-6399,MAYBELL,ST
Burglary,Strip Business Center Parking Lot,6000-6099,ANTOINE,DR
AutoTheft,Apartment Parking Lot,1200-1299,TRAVIS,ST
Theft,Commercial Parking Lot or Garage,1600-1699,SE 66TH,ST
Burglary,Restaurant or Cafeteria,6400-6499,ANTOINE,DR
Burglary,Police Station,17600-17699,CALI DR APT,-
Robbery,Apartment Parking Lot,7600-7699,HAMMERLY,BLVD
Burglary,Apartment,5800-5899,N HOUSTON ROSSLYN RD,RD
Rape,Apartment,7100-7199,SHADY ARBOR LN,-
Aggravated Assault,Apartment,15600-15699,SANDYHILL,DR
Theft,Convenience Store,5700-5799,ANTOINE,DR
Theft,Convenience Store,3300-3399,LITTLE YORK,RD
Theft,Residence or House,7400-7499,TALL PINES DR,-
Theft,Apartment Parking Lot,5500-5599,DESOTO ST,ST
Theft,Convenience Store,3300-3399,LITTLE YORK,RD
Burglary,Rental Storage Facility,6800-6899,N HOUSTON ROSSLYN RD,RD
Robbery,Miscellaneous Business (Non-Specific),6400-6499,LITTLE YORK,RD
Theft,Residence or House,7200-7299,AVOCET LN,-
Aggravated Assault,Residence or House,3900-3999,VICTORY DR,-
Aggravated Assault,"Road, Street, or Sidewalk",6100-6199,ANTOINE,DR
Theft,Apartment Parking Lot,5300-5399,DESOTO ST,ST
AutoTheft,Residence or House,6400-6499,MENWOOD CIR,-
Robbery,Car Wash,5700-5799,VICTORY DR,-
Robbery,Miscellaneous Business (Non-Specific),6400-6499,ANTOINE,DR
Theft,Service or Gas Station,3300-3399,LITTLE YORK,RD
AutoTheft,Residence or House,5700-5799,MAPLE HILL DR,-
Theft,"Multi-Plex Home (Duplex,Triplex Etc.)",5700-5799,MAPLE HILL DR,-
Aggravated Assault,Residence or House,1500-1599,FERGUSON WAY,-
Robbery,"Road, Street, or Sidewalk",600-699,SADDLE ROCK DR,-
Robbery,Apartment,2000-2099,ANTOINE DR APT 316,-
Aggravated Assault,Residence or House,2400-2499,MAYVIEW,-
Theft,Residence or House,1500-1599,TARBERRY RD,RD
Theft,Other Parking Lot,2800-2899,VICTORY DR,-
Aggravated Assault,Apartment Parking Lot,700-799,W LITTLE YORK RD,RD
Burglary,Residence or House,8700-8799,P O BOX 38721,-
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,8500-8599,MONTGOMERY,RD
Aggravated Assault,Apartment,1400-1499,GULF BANK,RD
Burglary,Apartment,9600-9699,W MONTGOMERY RD,RD
Theft,Strip Business Center Parking Lot,1400-1499,W MOUNT HOUSTON RD,RD
Theft,Convenience Store Parking Lot,9000-9099,NORTH FWY OB,-
Theft,Commercial Parking Lot or Garage,8400-8499,NORTH FWY OB,-
AutoTheft,Elementary School,7400-7499,WHEATLEY ST,ST
AutoTheft,Other Parking Lot,600-699,CORAL,-
Aggravated Assault,Restaurant or Cafeteria,9400-9499,NORTH,FWY
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,1800-1899,MOUNT HOUSTON,RD
Burglary,Apartment,9600-9699,W MONTGOMERY RD,RD
Aggravated Assault,Apartment,9600-9699,W MONTGOMERY RD,RD
Theft,Other Parking Lot,9200-9299,NORTH FWY OB,-
Aggravated Assault,Sexually Oriented Club,7900-7999,N SHEPHERD DR,-
Theft,Other Parking Lot,7900-7999,VETERANS MEMORIAL,DR
Burglary,Illicit Massage Parlor or Spa,600-699,W MOUNT HOUSTON RD,RD
AutoTheft,Driveway,600-699,MOSHER LN,-
Aggravated Assault,Apartment,1400-1499,WEST GULF BANK RD APT 20,-
Theft,Residence or House,3200-3299,VEGA,-
Theft,Residence or House,7100-7199,PHILLIPS ST,ST
Theft,Grocery Store or Supermarket,600-699,VICTORY DR,-
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",8200-8299,CARVER RD,RD
Robbery,"Road, Street, or Sidewalk",9400-9499,NORTH FWY IB,-
Theft,Bar or Night Club,UNK,NORTH FWY OB/WEST OBIB,-
Robbery,"Road, Street, or Sidewalk",1400-1499,W GULF BANK RD,RD
Theft,Service or Gas Station,9300-9399,NORTH,FWY
Theft,Residence or House,9900-9999,NORTH,FWY
Theft,Car Wash,9000-9099,NORTH FWY OB,-
Aggravated Assault,Apartment Parking Lot,1400-1499,W GULF BANK RD,RD
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,8500-8599,MONTGOMERY,RD
AutoTheft,Commercial Parking Lot or Garage,9100-9199,NORTH FWY OB,-
Burglary,Commercial Building,10100-10199,NORTH,FWY
Theft,Restaurant or Cafeteria,1800-1899,W MOUNT HOUSTON RD,RD
Burglary,Service or Gas Station,9300-9399,NORTH,FWY
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,8400-8499,NORTH FWY IB,-
AutoTheft,"Road, Street, or Sidewalk",600-699,SADDLE ROCK DR,-
Aggravated Assault,Residence or House,1000-1099,JUNELL,ST
Theft,"Other, Unknown, or Not Listed",9400-9499,W MONTGOMERY RD,RD
Burglary,Convenience Store,9900-9999,NORTH,FWY
AutoTheft,Residence or House,9200-9299,SUNNYWOOD DR,-
Aggravated Assault,"Road, Street, or Sidewalk",7400-7499,HEZEKIAH LN,-
Burglary,"Other, Unknown, or Not Listed",10300-10399,CARIBOU,COVE
Burglary,Bar or Night Club,700-799,FAIR ST,ST
AutoTheft,Convenience Store Parking Lot,9300-9399,VETERANS MEMORIAL DR,-
Robbery,"Parks and Recreation, Zoo, Swimming Pool",9200-9299,VETERANS MEMORIAL DR,-
Theft,Department or Discount Store,8600-8699,MONTGOMERY,RD
Theft,Driveway,8600-8699,DAMASCUS DR,-
AutoTheft,"Road, Street, or Sidewalk",1200-1299,GLEN ECHO DR,-
Theft,"Road, Street, or Sidewalk",9000-9099,INDIAN RIVER DR,-
AutoTheft,"Road, Street, or Sidewalk",9400-9499,W MONTGOMERY RD,RD
AutoTheft,Apartment Parking Lot,200-299,VICTORIA,DR
AutoTheft,Driveway,1300-1399,HIDDEN VALLEY DR,-
Theft,Drug Store or Medical Supply,9300-9399,VETERANS MEMORIAL,DR
Aggravated Assault,Residence or House,5800-5899,SOUTHMINSTER,-
Theft,Drug Store or Medical Supply,500-599,LITTLE YORK,RD
Robbery,Restaurant or Cafeteria,8300-8399,VETERANS MEMORIAL,DR
Robbery,Apartment,1400-1499,W GULF BANK RD,RD
Aggravated Assault,Residence or House,1000-1099,MARJORIE ST,ST
Theft,Commercial Parking Lot or Garage,500-599,NORTHVILLE ST,ST
Theft,Residence or House,700-799,FAIR ST,ST
Aggravated Assault,Convenience Store Parking Lot,7700-7799,W MONTGOMERY RD,RD
Theft,Department or Discount Store,9400-9499,NORTH,FWY
Robbery,Department or Discount Store,8600-8699,MONTGOMERY,RD
Theft,Convenience Store Parking Lot,600-699,LITTLE YORK RD,RD
Theft,Service or Gas Station,300-399,BELLMAR,-
Theft,Residence or House,8900-8999,INDIAN RIVER DR,-
Theft,Convenience Store,1400-1499,GULF BANK,RD
Theft,Rental Storage Facility,UNK,NORTH FWY OB/GULF BANK OBIB,-
Murder,"Road, Street, or Sidewalk",800-899,MARCOLIN,ST
Aggravated Assault,"Road, Street, or Sidewalk",1500-1599,FERGUSON,WAY
Robbery,Drug Store or Medical Supply,500-599,LITTLE YORK,RD
Robbery,Check Cashing Places,600-699,LITTLE YORK,RD
Burglary,Barber And Beauty Shops,1300-1399,W.GULF BANK,RD
Burglary,Vacant Other Out Build/Monument/UnderConst,700-799,FAIR ST,ST
Theft,"Road, Street, or Sidewalk",8900-8999,SUNNYWOOD DR,-
Robbery,Commercial Building,6300-6399,MAYBELL,ST
Aggravated Assault,Residence or House,9500-9599,NORTH WAYSIDE,DR
Robbery,Apartment Parking Lot,9600-9699,W MONTGOMERY RD,RD
Theft,Driveway,8500-8599,TIDWELL,RD
Theft,Driveway,8500-8599,TIDWELL,RD
Burglary,Residence or House,8400-8499,KNOX,ST
AutoTheft,"Road, Street, or Sidewalk",600-699,BLUE BELL RD,RD
Theft,Strip Business Center Parking Lot,9800-9899,NORTH,FWY
Robbery,Miscellaneous Business (Non-Specific),5000-5099,YALE,ST
Robbery,Convenience Store,8200-8299,NORTH,FWY
Theft,Convenience Store,8600-8699,MONTGOMERY,RD
Robbery,Service or Gas Station,9000-9099,NORTH FWY OB,-
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,1800-1899,MOUNT HOUSTON,RD
Aggravated Assault,Residence or House,1000-1099,DEWALT,-
Aggravated Assault,"Road, Street, or Sidewalk",800-899,W LITTLE YORK RD,RD
Aggravated Assault,Apartment,1400-1499,PO BOX 38473,-
Robbery,Other Parking Lot,9400-9499,W MONTGOMERY RD,RD
Aggravated Assault,Hospital,700-799,N SAM HOUSTON PKWY E,-
Aggravated Assault,Apartment Parking Lot,200-299,NORTHPOINT DR,-
Theft,Driveway,300-399,COACH LAMP LN,-
Theft,Driveway,15700-15799,OLD CREEK RD,RD
Burglary,Apartment,200-299,PLAZA VERDE DR,-
Theft,Apartment Parking Lot,16200-16299,IMPERIAL VALLEY DR,-
Robbery,"Road, Street, or Sidewalk",UNK,ALDINE BENDER RD,RD
Robbery,Strip Business Center Parking Lot,UNK,ALDINE BENDER RD,RD
AutoTheft,Apartment Parking Lot,200-299,SULKY TRL,-
Theft,Apartment Parking Lot,100-199,DYNA DR,-
Theft,Apartment Parking Lot,100-199,DYNA DR,-
Theft,Grocery Store or Supermarket Parking Lot,11000-11099,NORTH FWY OB,-
Theft,Apartment Parking Lot,16100-16199,IMPERIAL VALLEY DR,-
Theft,"Hotel, Motel, Inn, Etc.",14600-14699,ELLA BLVD APT 1204,-
Robbery,Specialty Store (Non-Specific),10900-10999,NORTH,FWY
AutoTheft,"Road, Street, or Sidewalk",11500-11599,GREEN PLAZA DR,-
Robbery,Apartment Parking Lot,UNK,GOODSON DR,-
Burglary,Apartment,200-299,ALDINE BENDER RD,RD
Theft,Apartment Parking Lot,200-299,PLAZA VERDE DR,-
AutoTheft,Apartment Parking Lot,16000-16099,COTILLION DR,-
Theft,Convenience Store,100-199,ALDINE BENDER,RD
Burglary,Government or Public Building,15500-15599,COTILLION,DR
Burglary,Restaurant or Cafeteria,400-499,ALDINE BENDER,RD
Theft,Apartment Parking Lot,200-299,PLAZA VERDE DR,-
Theft,Specialty Store (Non-Specific),11300-11399,NORTH,FWY
Theft,"Other, Unknown, or Not Listed",15400-15499,CHIPMAN LN,-
Theft,Restaurant or Cafeteria Parking Lot,11300-11399,NORTH FWY IB,-
Theft,Apartment,100-199,ALDINE BENDER RD,RD
Robbery,Apartment Parking Lot,2200-2299,LASHLEY,CT
Theft,Other Parking Lot,10900-10999,NORTH FWY OB,-
Theft,Other Parking Lot,100-199,W DYNA DR,-
AutoTheft,Strip Business Center Parking Lot,400-499,N SAM HOUSTON PKWY E,-
Theft,Residence or House,11500-11599,GREEN PLAZA DR,-
AutoTheft,Hotel or Motel Parking Lot,700-799,SAM HOUSTON PKWY E,-
Robbery,"Road, Street, or Sidewalk",15100-15199,OLD CREEK RD,RD
AutoTheft,Bar or Night Club Parking Lot,1000-1099,WELLS ST APT A,-
Theft,Car Wash,16200-16299,IMPERIAL VALLEY,DR
Theft,Middle School,11200-11299,AIRLINE,DR
Theft,Apartment Parking Lot,16500-16599,NORTHCHASE DR,-
Burglary,Restaurant or Cafeteria,11400-11499,AIRLINE,DR
Robbery,Check Cashing Places,UNK,ALDINE BENDER RD,RD
Robbery,Apartment Parking Lot,16200-16299,IMPERIAL VALLEY DR,-
Burglary,"Laundry, Dry Cleaners, Washaterias",16200-16299,IMPERIAL VALLEY,DR
Burglary,"Laundry, Dry Cleaners, Washaterias",16200-16299,IMPERIAL VALLEY,DR
Burglary,Apartment,16200-16299,IMPERIAL VALLEY RD APT,-
Robbery,Residence or House,15200-15299,OLD CREEK RD,RD
AutoTheft,Strip Business Center Parking Lot,10900-10999,NORTH FWY OB,-
AutoTheft,Apartment Parking Lot,15300-15399,IMPERIAL VALLEY DR,-
Robbery,Apartment Parking Lot,15300-15399,IMPERIAL VALLEY DR,-
Robbery,Apartment Parking Lot,16300-16399,IMPERIAL VALLEY DR,-
AutoTheft,Restaurant or Cafeteria Parking Lot,11300-11399,NORTH FWY OB,-
AutoTheft,Garage or Carport,100-199,CASA GRANDE,-
Robbery,Liquor Store,11400-11499,NORTH FWY IB,-
Robbery,Apartment Parking Lot,15200-15299,IMPERIAL VLY,DR
Theft,"Hotel, Motel, Inn, Etc.",700-799,SAM HOUSTON,PKWY
Aggravated Assault,Apartment,UNK,NORTHPOINT DR,-
Theft,Department or Discount Store,10900-10999,NORTH FWY OB,-
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,11100-11199,AIRLINE,DR
Theft,Other Parking Lot,11100-11199,NORTH FWY OB,-
Burglary,Apartment,UNK,GOODSON DR,-
AutoTheft,Driveway,100-199,BUCKBOARD,RD
Robbery,Apartment Parking Lot,7100-7199,BAUMAN,RD
Robbery,Service or Gas Station,16100-16199,IMPERIAL VALLEY DR,-
Robbery,Apartment Parking Lot,100-199,CASA GRANDE,-
AutoTheft,"Road, Street, or Sidewalk",15400-15499,CHIPMAN LN,-
Murder,Apartment,6600-6699,FANNIN,ST
AutoTheft,Apartment Parking Lot,11500-11599,GREEN PLAZA DR,-
Theft,Apartment Parking Lot,200-299,NORTHPOINT DR,-
Robbery,Convenience Store,100-199,DYNA,DR
Aggravated Assault,Restaurant or Cafeteria Parking Lot,11400-11499,NORTH,FWY
Theft,Convenience Store,UNK,ALDINE BENDER,RD
Aggravated Assault,Residence or House,14800-14899,ESTRELLITA DR,-
Theft,Commercial Parking Lot or Garage,300-399,SAM HOUSTON PKWY E,-
Theft,Apartment Parking Lot,200-299,ALDINE BENDER RD 310,-
Theft,Apartment Parking Lot,100-199,GOODSON DR,-
Theft,Apartment Parking Lot,200-299,DYNA DR,-
Robbery,Convenience Store Parking Lot,100-199,GOODSON DR,-
Theft,Driveway,300-399,SADDLE HORN DR,-
AutoTheft,Other Parking Lot,11900-11999,NORTH,FWY
Aggravated Assault,Apartment,200-299,PLAZA VERDE DR,-
Theft,Miscellaneous Business (Non-Specific),11000-11099,AIRLINE DR,-
AutoTheft,Strip Business Center Parking Lot,11100-11199,AIRLINE DR,-
Theft,Grocery Store or Supermarket Parking Lot,UNK,ALDINE BENDER RD,RD
Theft,Restaurant or Cafeteria,12100-12199,NORTH FWY OB,-
Robbery,Bar or Night Club Parking Lot,100-199,W DYNA DR,-
Aggravated Assault,Apartment,16200-16299,IMPERIAL VALLEY DR,-
Theft,Apartment,11500-11599,GREEN PLAZA DR,-
Burglary,Residence or House,100-199,COACH LAMP LANE,-
Aggravated Assault,Residence or House,400-499,SULKY TRL,-
Theft,Apartment Parking Lot,100-199,GOODSON DR,-
Theft,Strip Business Center Parking Lot,100-199,ALDINE BENDER RD,RD
Theft,Commercial Building,10900-10999,NORTH FWY OB,-
AutoTheft,Commercial Parking Lot or Garage,400-499,N SAM HOUSTON PKWY E,-
Burglary,Restaurant or Cafeteria,16400-16499,IMPERIAL VALLEY,DR
Aggravated Assault,Apartment,UNK,GOODSON DR,-
AutoTheft,"Road, Street, or Sidewalk",200-299,GOODSON DR,-
Burglary,Residence or House,15200-15299,LA JOLLA LN,-
Robbery,Miscellaneous Business (Non-Specific),11100-11199,AIRLINE,DR
Theft,"Hotel, Motel, Inn, Etc.",UNK,N SAM HOUSTON PKWY E,-
Robbery,Apartment Parking Lot,16300-16399,IMPERIAL VALLEY DR,-
Theft,Residence or House,14800-14899,ESTRELLITA DR,-
Theft,Apartment Parking Lot,11400-11499,GREEN PLAZA DR,-
Robbery,"Road, Street, or Sidewalk",29600-29699,BENSON SPRING,LN
Theft,Commercial Parking Lot or Garage,500-599,SAM HOUSTON PKWY E,-
Theft,Convenience Store,100-199,ALDINE BENDER,RD
AutoTheft,Restaurant or Cafeteria Parking Lot,10800-10899,NORTH FWY OB,-
Robbery,Miscellaneous Business (Non-Specific),10900-10999,NORTH,FWY
Theft,Miscellaneous Business (Non-Specific),12300-12399,NORTH,FWY
Burglary,Apartment,3200-3299,TROUT,-
Burglary,Apartment,13300-13399,NORTHBOROUGH DR,-
Burglary,Apartment,13500-13599,NORTHBOROUGH DR,-
AutoTheft,Apartment Parking Lot,700-799,GREENS RD,RD
Robbery,Apartment,1000-1099,GREENS RD,RD
AutoTheft,Apartment Parking Lot,17100-17199,IMPERIAL VALLEY DR,-
Burglary,Apartment,13500-13599,NORTHBOROUGH DR APT 302,-
Theft,Restaurant or Cafeteria Parking Lot,UNK,BOSQUE DE ECHEGARAY,-
AutoTheft,Mall Parking Lot,12300-12399,NORTH FWY OB,-
Robbery,"Road, Street, or Sidewalk",9400-9499,JENSEN,DR
Theft,Grocery Store or Supermarket,600-699,RUSHCREEK DR,-
Rape,Apartment,3200-3299,HELMET STREET,-
Robbery,Apartment Parking Lot,13500-13599,NORTHBOROUGH DR,-
Aggravated Assault,Hotel or Motel Parking Lot,16500-16599,HEDGECROFT ST,ST
Aggravated Assault,Apartment,12800-12899,NORTHBOROUGH DR,-
Burglary,Apartment,1000-1099,GREENS,RD
Robbery,Mall Common Area,12300-12399,NORTH,FWY
Robbery,Convenience Store,11200-11299,GARDEN TREE,DR
Aggravated Assault,Apartment,1300-1399,GEARS RD,RD
Aggravated Assault,Apartment Parking Lot,1300-1399,GREENS PKWY,-
Theft,Other Parking Lot,600-699,W RANKIN RD,RD
Theft,Apartment Parking Lot,1300-1399,GREENS PKWY,-
Theft,Apartment Parking Lot,900-999,GREENS RD APT,-
Theft,Apartment Parking Lot,1300-1399,GREENS PKWY,-
Aggravated Assault,Apartment,1300-1399,GEARS RD,RD
Aggravated Assault,Apartment,500-599,W GREENS RD,RD
Theft,"Gym, Recreat, Club House, Indoor Pool",200-299,GREENSPOINT MALL,-
Theft,Apartment,16800-16899,CITY VIEW PL,-
Theft,Other Parking Lot,1500-1599,GREENS RD,RD
Theft,Construction Site,11200-11299,ELLA BLVD,BLVD
Burglary,Apartment,17400-17499,IMPERIAL VALLEY DR,-
Aggravated Assault,Residence or House,16900-16999,NORTHCHASE DR,-
Burglary,Apartment,300-399,BENMAR DR,-
Burglary,Apartment,16900-16999,NORTHCHASE DR,-
AutoTheft,Apartment Parking Lot,16900-16999,NORTHCHASE DR,-
Theft,Residence or House,16900-16999,NORTHCHASE DR,-
Rape,Apartment,1000-1099,GREENS RD,RD
Burglary,Apartment,16800-16899,CITY VIEW PL,-
Theft,Park and Ride Terminal,12900-12999,KUYKENDAHL RD,RD
Burglary,Apartment,13300-13399,NORTHBOROUGH DR,-
Burglary,Apartment,12600-12699,NORTHBOROUGH DR,-
AutoTheft,Mall Parking Lot,12300-12399,NORTH FWY OB,-
Burglary,"Laundry, Dry Cleaners, Washaterias",17500-17599,IMPERIAL VALLEY,DR
Theft,Residence or House,800-899,HARVEST TIME LN,-
Theft,Service or Gas Station,100-199,W RANKIN RD,RD
Theft,Apartment,16800-16899,CITY VIEW PL,-
Robbery,Apartment Parking Lot,16800-16899,CITY VIEW PLACE,-
Theft,Apartment Parking Lot,500-599,SEMINAR DR,-
Aggravated Assault,Apartment,17400-17499,IMPERIAL VALLEY DR,-
Aggravated Assault,Apartment Parking Lot,1000-1099,GREENS RD,RD
Burglary,"Factory, Manufacturing, or Industrial",700-799,BRADFIELD,RD
Theft,Apartment,500-599,SEMINAR DR,-
Theft,Hotel or Motel Parking Lot,400-499,N SAM HOUSTON PKWY E,-
Theft,Other Parking Lot,500-599,GREENS,RD
Theft,Apartment Parking Lot,900-999,GREENS RD,RD
Robbery,Apartment Parking Lot,600-699,SEMINAR DR,-
Theft,Convenience Store Parking Lot,300-399,W GREENS RD,RD
Theft,Convenience Store Parking Lot,12600-12699,NORTHBOROUGH DR,-
Theft,Apartment,13000-13099,NORTHBOROUGH DR,-
Burglary,Apartment,1100-1199,LANGWICK DR,-
Robbery,Convenience Store,100-199,RANKIN,RD
Aggravated Assault,Apartment,13300-13399,NORTHBOROUGH DR,-
Theft,Apartment,1000-1099,GREENS,-
Theft,Apartment Parking Lot,500-599,SEMINAR DR,-
Theft,Other Parking Lot,16600-16699,NORTHCHASE DR,-
Theft,Restaurant or Cafeteria Parking Lot,12500-12599,GREENSPOINT DR,-
Robbery,Apartment Parking Lot,1300-1399,GEARS RD,RD
Theft,Apartment Parking Lot,1400-1499,OXBERG TRAIL,-
AutoTheft,Apartment Parking Lot,2400-2499,BERTRAND,-
Aggravated Assault,Apartment,16800-16899,CITY VIEW PL,-
Theft,Bus Stop,17100-17199,IMPERIAL VALLEY DR,-
Robbery,"Field, Woods, Forest, Park",500-599,GREENS RD,RD
Aggravated Assault,Apartment Parking Lot,1400-1499,GREENS PKWY,-
Robbery,Apartment Parking Lot,7500-7599,FALLBROOK,DR
Theft,Apartment Parking Lot,1800-1899,LIVE OAK HILL,ST
Aggravated Assault,"Hotel, Motel, Inn, Etc.",12000-12099,PO BOX 90665,-
Aggravated Assault,Apartment,17100-17199,IMPERIAL VALLEY DR,-
Theft,Apartment Parking Lot,500-599,GREENS RD,RD
Burglary,Apartment,1300-1399,GREENS PKWY,-
Theft,"Road, Street, or Sidewalk",1500-1599,GREENSMARK DR,-
Burglary,Apartment,17000-17099,IMPERIAL VALLEY DR,-
Theft,Office Building,12900-12999,NORTH FWY IB,-
Burglary,Apartment,1300-1399,GEARS RD,RD
Theft,Apartment,12300-12399,NORTH FWY OB,-
Theft,Residence or House,600-699,GREENS RD,RD
Aggravated Assault,"Road, Street, or Sidewalk",5800-5899,FAIRWAY MANOR,LN
Theft,Apartment Parking Lot,16800-16899,CITY VIEW PL,-
Burglary,Apartment,12800-12899,SAI BABA,DR
Theft,"Other, Unknown, or Not Listed",400-499,GREENS RD,RD
Burglary,Apartment,12800-12899,NORTHBOROUGH DR,-
Aggravated Assault,Warehouse,1200-1299,GREENS PKWY,-
Aggravated Assault,Apartment,21700-21799,INVERNESS FOREST APT 17,-
Theft,Other Parking Lot,100-199,W GREENS RD,RD
Aggravated Assault,Apartment,700-799,GREENS RD,RD
Burglary,Apartment,13300-13399,NORTHBOROUGH DR,-
Theft,Mall Parking Lot,15600-15699,MISTY HOLLOW,DR
Theft,Driveway,13400-13499,ELLA RIDGE LN,-
Aggravated Assault,Restaurant or Cafeteria Parking Lot,1200-1299,GRAND PLAZA DR,-
Robbery,"Electronics Store, Electrical Supplies",300-399,RANKIN,RD
Burglary,Apartment,600-699,BERRY,RD
Theft,Convenience Store,17500-17599,IMPERIAL VALLEY,DR
Theft,Mall Common Area,12300-12399,NORTH,FWY
AutoTheft,Mall Parking Lot,200-299,GREENS RD,RD
Theft,Other Parking Lot,12500-12599,NORTH FWY OB,-
Robbery,Apartment Parking Lot,800-899,GREENS ROAD APT 42,-
Burglary,Apartment,800-899,HARVEST TIME LN,-
Robbery,Apartment Parking Lot,17600-17699,WAYFOREST,ST
Theft,Apartment,13000-13099,NORTHBOROUGH DR,-
Robbery,Apartment Parking Lot,1300-1399,GREENS PKWY,-
Theft,Residence or House,13000-13099,NORTHBOROUGH DR,-
Theft,Service or Gas Station,11700-11799,ABBEY RIDGE,WAY
Theft,"Road, Street, or Sidewalk",1400-1499,GREENS PKWY,-
Robbery,Strip Business Center Parking Lot,17500-17599,IMPERIAL VALLEY DR,-
Theft,Apartment Parking Lot,500-599,SEMINAR DR,-
Robbery,Department or Discount Store,700-799,RANKIN,RD
Robbery,Miscellaneous Business (Non-Specific),100-199,GREENS,RD
Theft,Apartment,11000-11099,PINE CONE,LN
Theft,Apartment,16800-16899,CITY VIEW PL,-
Theft,Clothing Store,300-399,W GREENS RD,RD
Theft,Mall Common Area,12300-12399,NORTH FWY OB,-
Theft,"Factory, Manufacturing, or Industrial",1500-1599,GREENS RD,RD
Aggravated Assault,Apartment,7500-7599,MAXROY,ST
Robbery,Apartment Parking Lot,800-899,SEMINAR DR,-
Aggravated Assault,Apartment,500-599,GREENS RD,RD
AutoTheft,Mall Parking Lot,200-299,GREENS RD,RD
Robbery,Specialty Store (Non-Specific),100-199,RANKIN,RD
Theft,Apartment Parking Lot,3000-3099,DOVE COUNTRY DR APT,-
Robbery,"Hotel, Motel, Inn, Etc.",12000-12099,KUYKENDAHL ROAD,-
Theft,Apartment Parking Lot,13500-13599,NORTHBOROUGH DR,-
Theft,Residence or House,16700-16799,HEDGECROFT ST,ST
Theft,Apartment Parking Lot,13300-13399,NORTHBOROUGH DR,-
Burglary,Apartment,4900-4999,WHISPER,DR
Burglary,Restaurant or Cafeteria,5900-5999,ALBERT DRIVE,-
Theft,Construction Site,700-799,SAM HOUSTON,PKWY
Theft,Apartment Parking Lot,700-799,GREENS RD,RD
Aggravated Assault,Apartment Rental Office,13000-13099,NORTHBOROUGH,DR
Robbery,"Road, Street, or Sidewalk",13400-13499,NORTHBOROUGH DR,-
Burglary,Apartment,13500-13599,NORTHBOROUGH DR,-
Burglary,Apartment,700-799,GREENS RD,RD
Theft,Restaurant or Cafeteria Parking Lot,100-199,GREENS RD,RD
Robbery,Convenience Store Parking Lot,3400-3499,MOSES,-
Burglary,Apartment,3000-3099,SUMPTER,-
Robbery,Bar or Night Club,1400-1499,TRALLE,-
Burglary,Convenience Store,1100-1199,GREGG,ST
Aggravated Assault,Highway or Freeway,1000-1099,N US 59 FWY OB,-
Aggravated Assault,"Road, Street, or Sidewalk",12700-12799,BRANT ROCK,DR
